SALE,YEAR,STYLE,ARTNO,ARTISTNO,INDATE,MATERIAL,SIZE,TOPIC,PRICE
,,,14,100,1909/1/3,,4F,674,1400
,,,15,100,1909/1/3,,3F,675,1200
,,,16,100,1909/1/3,,4F,675,1400
,,,17,100,1909/1/3,,3F,878,1300
,,,18,100,1909/1/3,,4F,878,1500
,,,19,100,1909/1/3,,4F,701/8cm,1200
,,,20,100,1909/1/3,,4F,701/8cm,1200
,,,21,100,1909/1/3,,8F,8cm,1800
,,,22,100,1909/1/3,,4F,214.222/1.5麻金,1400
,,,23,100,1909/1/3,,4F,214.222/1.5麻金,1400
,,,24,100,1909/1/3,,6F,226/1.5麻銀,1700
,,,1,100,1908/12/31,,1F,H/110/8cm,2450
,,,2,100,1908/12/31,,1F,H/111,2450
,,,3,100,1908/12/31,,1F,H/111,2450
,,,4,100,1908/12/31,,1F,H/111,2450
,,,5,100,1908/12/31,,1F,H/111,2450
,,,6,100,1908/12/31,,1F,H/111,2450
,,,7,100,1908/12/31,,1F,H/111,2450
,,,8,100,1908/12/31,,2F,H/111,2580
,,,9,100,1908/12/31,,2F,H/111,2580
,,,10,100,1908/12/31,,4F,H/111,2950
,,,11,100,1908/12/31,,4F,H/110,2950
,,,12,100,1908/12/31,,4F,H/306,2950
,2008,6,901,17,1909/1/3,1,4F,日出,60000
,2008,6,902,17,1909/1/3,1,4F,晚霞,60000
,2008,6,901,17,1908/10/11,1,10F,一朵雲815,150000
,2008,6,902,17,1908/10/11,1,10F,一朵雲816,150000
,2008,6,903,17,1908/10/11,1,20F,一朵雲814,300000
,2008,6,904,17,1908/10/11,1,20F,歡樂時光,300000
,2008,6,905,17,1908/10/11,1,20F,歡樂時光801,300000
,2008,6,906,17,1908/10/11,1,15F,一朵雲811,225000
,2008,6,907,17,1908/10/11,1,50F,綠動,750000
,2008,6,908,17,1908/10/11,1,20F,歡樂時光804,300000
,2008,6,909,17,1908/10/11,1,50F,藍調,750000
,2008,6,910,17,1908/10/11,1,20F,歡樂時光803,300000
,2008,6,911,17,1908/10/11,1,100F,一朵雲807,1500000
,2008,6,912,17,1908/10/11,1,100F,一朵雲808,1500000
,2008,6,913,17,1908/10/11,1,100,一朵雲809,1500000
,2008,6,914,17,1908/10/11,1,15F,一朵雲817,225000
,2008,6,915,17,1908/10/11,1,30F,一朵雲806,450000
,2008,6,916,17,1908/10/11,1,30F,一朵雲812,450000
,2008,6,917,17,1908/10/11,1,30F,一朵雲805,450000
,2008,6,918,17,1908/10/11,1,30F,一朵雲813,450000
,2008,6,919,17,1908/10/11,1,10F,祝福,150000
,2008,6,920,17,1908/10/11,1,100F,我是一朵雲810,1500000
,,,13,100,1908/12/31,,4F,H/110,2950
,,,14,100,1908/12/31,,4F,H/306,2950
,,,15,100,1908/12/31,,4F,H/111,2950
,,,16,100,1908/12/31,,2F,H/111,2580
,,,1,100,1907/12/31,,4F,G/692/,1400
,,,2,100,1907/12/31,,4F,G/銀花,1400
,,,3,100,1907/12/31,,3F,G/黑綠,1200
,,,4,100,1907/12/31,,3F,G/藍,1200
,,,5,100,1907/12/31,,3F,G/木紋,1200
,,,6,100,1907/12/31,,4F,G/銀675,1400
,,,7,100,1907/12/31,,4F,G/金花,1400
,,,8,100,1907/12/31,,4F,G/古典,1400
,,,9,100,1907/12/31,,4F,G/銀直,1400
,,,10,100,1907/12/31,,4F,G/黑銀直,1400
,,,11,100,1907/12/31,,4F,G/金直,1400
,,,12,100,1907/12/31,,4F,G/紅金花,1400
,,,1,100,1906/12/31,,4F,P/直條,1400
,,,2,100,1906/12/31,,4F,G/直條金,1400
,,,3,100,1906/12/31,,4F,P/祥雲,1600
,,,4,100,1906/12/31,,2F,P/華熙/茶金,1200
,,,5,100,1906/12/31,,2F,P/外流/古青金,1200
,,,6,100,1906/12/31,,8F,P/古金/無麻,3000
,,,7,100,1906/12/31,,3F,P/天平/青金,1400
,,,13,100,1907/12/31,,3F,G/金,900
,,,14,100,1907/12/31,,3F,G/銀素,900
,,,15,100,1907/12/31,,4F,G/金花,1400
,2004,6,901,17,1906/6/10,1,30P,櫻花林,450000
,2005,6,902,17,1906/6/10,1,30F,千年魚,450000
,2005,6,904,17,1906/6/10,1,20F,萬花筒-2,300000
,2005,6,905,17,1906/6/10,1,6F,素,90000
,2005,6,907,17,1906/6/10,1,50F,曙光,750000
,2005,6,908,17,1906/6/10,1,50F,星夜,750000
,2005,6,909,17,1906/6/10,1,10F,撞,150000
,2005,6,910,17,1906/6/10,1,100F,和平鴿,1500000
,2005,6,911,17,1906/6/10,1,100F,原爆,1500000
,2005,6,912,17,1906/6/10,1,150*100,時間之河-滿月,1200000
,2005,6,913,17,1906/6/10,1,150*100,時間之河-星星,1200000
,2005,6,914,17,1906/6/10,1,150*100,時間之河-太陽,1200000
,2006,6,915,17,1906/6/10,1,50P,日.夜,750000
,2006,6,916,17,1906/6/10,1,30F,冬藏,450000
,2006,6,917,17,1906/6/10,1,30F,夏至,450000
,2006,6,918,17,1906/6/10,1,30F,秋收,450000
,2006,6,919,17,1906/6/10,1,30F,春分,450000
,2006,6,920,17,1906/6/10,1,20P,噴泉-2,300000
,2006,6,921,17,1906/6/10,1,10F,漂流-2,150000
,2006,6,922,17,1906/6/10,1,20F,漩-2,300000
,2006,6,924,17,1906/6/10,1,50P,噴泉,750000
,2006,6,925,17,1906/6/10,1,10F,漂流-4,150000
,2005,6,928,17,1906/6/10,1,20P,蓮池,300000
,2005,6,929,17,1906/6/10,1,30F,萬花筒,450000
,1980,6,901,17,1904/12/4,1,30P,原本是花,450000
,2001,1,902,17,1902/1/12,3,30*23.5,淡水一角,8000
,1963,6,901,17,1907/1/17,1,30F,夜幕,1200000
,2004,6,901,17,1904/8/13,1,80F,記憶体,1200000
,1983,6,901,17,1904/9/18,1,80F,花與果的位置,1200000
,2005,6,901,17,1908/3/13,1,6F,孤挺紅,90000
,2006,6,930,17,1906/6/10,1,30P,彩虹-1,450000
,2006,6,931,17,1906/6/10,1,30P,彩虹-2,450000
,,,901,100,1997/5/10,,10F,H/307/233蕭芙蓉,
,,,901,100,1900/12/2,,10F,雕花銅/128陳景容,
,,,901,100,1990/3/29,,12F,雕花金/125李梅樹,
,,,901,100,1900/5/20,,12F,G/銀直/160曾茂煌,
,,,1,100,1908/12/30,,6F,小彭/法國型,
,,,2,100,1908/12/30,,15F,小彭/法國型,
,,,3,100,1908/12/30,,8F,小彭/法國雕花銀,
,,,4,100,1908/12/30,,10F,小彭/法國型/金,
,,,5,100,1908/12/30,,10P,P/咖啡金,
,,,6,100,1908/12/30,,8F,南山,
,,,7,100,1908/12/30,,25P,P/古銅,
,,,8,100,1908/12/30,,12P,G/銀直,
,,,9,100,1908/12/30,,8F,H/110,
,,,10,100,1908/12/30,,8F,G/銀,
,,,11,100,1908/12/30,,10F,G/亮金直,
,,,12,100,1908/12/30,,20P,G/銀直,
,,,13,100,1908/12/30,,12F,G/金+紅/花邊,
,,,14,100,1908/12/30,,1P,P/銀淺,
,,,15,100,1908/12/30,,1F,G/藍黑,
,,,16,100,1908/12/30,,1F,G/金,
,,,17,100,1908/12/30,,1F,G/金,
,,,18,100,1908/12/30,,1P,P/銀/天平,
,,,19,100,1908/12/30,,1F,G/亮金/直,
,,,20,100,1908/12/30,,1P,G/暗金/直,
,,,901,100,1998/1/3,,0P,P/175陳錫樞,
,,,21,100,1908/12/30,,0P,P/銀淺,
,,,23,100,1908/12/30,,3F,G/金花,900
,,,24,100,1908/12/30,,5F,G/亮金,1600
,,,25,100,1908/12/30,,8M,J/雕花/金,
,,,26,100,1908/12/30,,1F,G/缺背板,500
,,,27,100,1908/12/30,,8P,P/蒼海/咖啡金,
,,,28,100,1908/12/30,,10F,P/古金,
,,,29,100,1908/12/30,,15F,J/雕花/金,
,,,30,100,1908/12/30,,40P,海報,
,,,31,100,1908/12/30,,15F,小彭/古金,
,,,32,100,1908/12/30,,20F,小彭/古金,
,,,33,100,1908/12/30,,20F,G/銀亮,
,,,34,100,1908/12/30,,25F,G/銀粗,
,,,1,100,1906/6/10,,8P,D/黑木/林復南,
,,,2,100,1906/6/10,,10F,D/木/林復南,
,,,3,100,1906/6/10,,30F,D/木/林復南,
,1992,1,901,130,1909/1/1,2,4K,午後巷道(020693-),100000
,1989,5,901,206,1909/1/1,2,4K,洋蔥(091794-),100000
,,,901,100,1907/7/19,,30*40,G/35陳昭宏/黑直,
,,,902,100,1907/7/19,,30*40,G/35陳昭宏/金,
,,,901,100,1993/2/6,2,4K,P/130張煥彩/黃金旋球,
,,,901,100,1902/11/2,2,4K,G/130張煥彩/銀亮直,
,,,901,100,1995/4/8,,20P,G/8孔來福/古金,
,,,902,100,1997/10/4,2,4K,G/206陳榮和/木紋,
,,,901,100,1994/9/17,2,4K,P/206陳榮和/淺金旋城,
,,,35,100,1908/12/30,,4F,H/112,2980
,,,36,100,1908/12/30,,4F,G/金/現代,1600
,,,37,100,1908/12/30,,5F,G/675,1800
,,5,901,207,1909/1/1,1,5P,小白花(090193-),
,,5,901,228,1909/1/1,1,50*40cm,果實纍纍(043095-),
,1991,1,901,138,1909/1/1,1,5F,玫瑰路-1,
,,,38,100,1908/12/30,,12P,法/139赫努,
,,,45,100,1990/10/16,,12M,J/雕花金/86雲彩,
,1962,1,901,186,1992/7/4,1,30F,秋天農村(070492-10),3000000
,,,40,100,1908/12/30,,30F,G/許武勇,
,,,41,100,1908/12/30,,0F,G/金,600
,,,901,100,1990/2/28,,1F,法國/BARBIZON,
,,,43,100,1908/12/30,,20M,P/法國/蒙馬特,
,,,42,100,1908/12/30,,5F,木紋,
,,,39,100,1908/12/30,,5P,P/俄羅斯畫,
,1990,1,801,86,1990/10/16,1,12M,雲彩(86-101690-45),600000
,2006,1,902,233,1909/1/1,1,30F,雲多的早晨(120196-),270000
,,,901,100,1909/1/1,,60*50cm,現代/莊吉吉,
,,,901,100,1988/10/31,,38*52cm,43-103188-801楊識宏,
,,,901,100,1988/10/31,,4K,50-103188-901陳甲上,
,,,901,100,1909/1/1,,50*40cm,228-010109-901俄羅斯,
,1996,1,901,17,1909/1/1,2,19*23.5,孔廟.台南,18000
,1996,1,902,17,1909/1/1,2,,淡水一角2聯作,36000
,,,901,100,1909/1/1,,19*23.5,17-010109-901,
,2001,5,901,93,1909/1/1,3,19*25cm,靜物,24000
,,,901,100,1909/1/1,,19*25,93-010109-901版畫框,
,1990,6,801,152,1909/1/1,1,3F,海山情(011091-14),90000
,,,801,100,1909/1/1,,3F,152-011091-14曾培堯,
,,,901,100,1995/4/30,,4P特,226-043095-902俄,
,,,902,100,1992/4/30,,4P特,226-043095-902俄羅斯,
,,,903,100,1988/10/28,,4*4,16/Hans,
,,,905,100,1988/10/28,,4*4,16/Hans,
,,,906,100,1988/10/28,,4*4,16/Hans,
,,,907,100,1988/10/28,,4*4,16/Hans,
,,,915,100,1988/10/28,,4*4,16/Hans,
,,,916,100,1988/10/28,,4*4,16/Hans,
,,,921,100,1988/10/28,,4*4,16/Hans,
,,,930,100,1988/10/28,,6*6,16/Hnas,
,,,931,100,1988/10/28,,6*6,16/Hans,
,1987,6,902,16,1988/10/28,新素材,4*4,抽象,25000
